id, name,act,debut_date,disband_date,sales_circle, views, circle_streaming_score, billboard global, music_show_awards, yearly_awards, paks
8653,Seohee,solo,,,0,0,0,0,0,0,0
8654,Hyerin,solo,,,0,0,0,0,0,0,0
8655,Iyoo,solo,,,0,0,0,0,0,0,0
8656,Swan.B,group,2011-05-24,2011,0,217,0,0,0,0,0
8657,Yewon,solo,,2011,0,0,0,0,0,0,0
8658,Taeyoon,solo,,2011,0,0,0,0,0,0,0
8659,TwiNy,group,2009-08-14,2009,0,35112,0,0,0,0,0
8660,Sunghee,solo,,2009,0,0,0,0,0,0,0
8661,Seokyung,solo,,2009,0,0,0,0,0,0,0
8662,SHU-I,group,2009-09-11,2015-08,3073,461577,0,0,0,0,0
8663,Inseok,solo,,2015,0,0,0,0,0,0,0
8664,Changhyun,solo,,2015,0,0,0,0,0,0,0
8665,Hyungjun,solo,,2015,0,0,0,0,0,0,0
8666,Minho,solo,,2015,0,0,0,0,0,0,0
8667,Jinseok,solo,,2015,0,0,0,0,0,0,0
8668,SM☆SH,group,2008-08-19,2015-03,4000,1430911,0,0,0,0,0
8669,Cheonwoo,solo,,2010,0,0,0,0,0,0,0
8670,Naru,solo,,2014,0,0,0,0,0,0,0
8671,Jerry,solo,,2014,0,0,0,0,0,0,0
8672,Hanbang,solo,,2015,0,0,0,0,0,0,0
8673,Baram,solo,,2015,0,0,0,0,0,0,0
8674,June,solo,,2015,0,0,0,0,0,0,0
8675,Hero,solo,,2015,0,0,0,0,0,0,0
8676,TONY & SM☆SH,group,,,0,25192,0,0,0,0,0
8677,Park Ki Young + MRCH,group,2025-04-30,,0,11566,0,0,0,0,0
8678,Song Pilgeun,solo,2019-02-18,,0,2659168,225,0,0,0,0
8679,Tablo + RM,group,2025-05-02,,0,7540950,0,0,0,0,0
8680,Feeldog + Samuel,group,,,0,0,0,0,0,0,0
8681,Violet Tree,group,2014-03-27,,0,77900,0,0,0,0,0
8682,Jiwon,solo,,,0,0,0,0,0,0,0
8683,Seowoo,solo,,,0,0,0,0,0,0,0
8684,Hyunjin,solo,,,0,0,0,0,0,0,0
8685,Wongyu,solo,,,0,0,0,0,0,0,0
8686,Hyuna,solo,,2018,0,0,0,0,0,0,0
8687,RionFive,group,2014-03-25,2021,0,154253,0,0,0,0,0
8688,Royun,solo,,2018,0,0,0,0,0,0,0
8689,Minjae,solo,,2018,0,0,0,0,0,0,0
8690,Taewoo,solo,,2018,0,0,0,0,0,0,0
8691,Jeonghyeon,solo,,2021,0,0,0,0,0,0,0
8692,Yuseong,solo,,2021,0,0,0,0,0,0,0
8693,Kangsan,solo,,2018,0,0,0,0,0,0,0
8694,RionFive + Cupid,group,,,0,39015,0,0,0,0,0
8695,Susan,solo,2017-04-20,,0,161789,0,0,0,0,0
8696,CMDM,group,2023-04-27,,0,77839,0,0,0,0,0
8697,kyu,solo,2025-03-26,,0,1432821,0,0,0,0,0
8698,PEACE,group,2019-04-12,2019,0,0,0,0,0,0,0
8699,Yurim,solo,,2019,0,0,0,0,0,0,0
8700,Cats,group,2007-02-09,2008,0,0,0,0,0,0,0
8701,Han Soyu,solo,,2008,0,0,0,0,0,0,0
8702,Chae Sooah,solo,,2008,0,0,0,0,0,0,0
8703,Soonshim,solo,,2008,0,0,0,0,0,0,0
8704,Han Minah,solo,,2008,0,0,0,0,0,0,0
8705,"Yell,O.W.",group,2013-08-20,2014,0,0,0,0,0,0,0
8706,Jeon Hyunjung,solo,,2014,0,0,0,0,0,0,0
8707,Cho Hyejin,solo,,2014,0,0,0,0,0,0,0
8708,Lee Mari,solo,,2014,0,0,0,0,0,0,0
8709,Kang Hyunjoo,solo,,2014,0,0,0,0,0,0,0
8710,Hi-Boyz,group,2025-05-11,,0,11457197,0,0,0,0,0
8711,Dayoung + Exy,group,,,0,18676,0,0,0,0,0
8712,Supernova,group,2007-09-20,,28082,839265,20,0,0,0,0
8713,Geonil,solo,,,0,0,0,0,0,0,0
8714,Yoonhak,solo,,,0,0,0,0,0,0,0
8715,Sungje,solo,,,0,0,0,0,0,0,0
8716,Kwangsoo,solo,,,0,0,0,0,0,0,0
8717,Jihyuk,solo,,,0,0,0,0,0,0,0
8718,Sungmo,solo,,2018,0,0,0,0,0,0,0
8719,AtHeart,group,2025-08-13,,22875,35763945,0,0,0,0,0
8720,Jjun,solo,2012-06-14,,0,220478,0,0,0,0,0
8721,Jumper,group,2009-02-12,2009,0,44556,0,0,0,0,0
8722,Dongmin,solo,,2009,0,0,0,0,0,0,0
8723,HITT,group,2011-07-08,2012,4079,46882,0,0,0,0,0
8724,Juntaek,solo,,2012,0,0,0,0,0,0,0
8725,Hyunjun,solo,,2012,0,0,0,0,0,0,0
8726,Wooram,solo,,2012,0,0,0,0,0,0,0
8727,Jaehoon,solo,,2012,0,0,0,0,0,0,0
8728,Howon,solo,,2012,0,0,0,0,0,0,0
8729,Mr.Slam,group,2012-09-26,2012,0,18806,0,0,0,0,0
8730,Taesun,solo,,2012,0,0,0,0,0,0,0
8731,Jacky,solo,,2012,0,0,0,0,0,0,0
8732,Molly Yam,solo,2024-12-19,,0,1414224,0,0,0,0,0
8733,UAU,group,2025-05-28,,91596,6797351,0,0,0,0,0
8734,KIIRAS,group,2025-05-29,,0,24957450,0,0,0,0,0
8735,LingLing,solo,,,0,0,0,0,0,0,0
8736,Kurumi,solo,,,0,0,0,0,0,0,0
8737,Harin,solo,,,0,0,0,0,0,0,0
8738,Kylie,solo,,,0,0,0,0,0,0,0
8739,Doyeon,solo,,,0,0,0,0,0,0,0
8740,Roah,solo,,,0,0,0,0,0,0,0
8741,IM,group,2017-09-01,2019-05,0,1766,0,0,0,0,0
8742,Taeeun,solo,,2019,0,0,0,0,0,0,0
8743,Giseok,solo,,2019,0,0,0,0,0,0,0
8744,Jeon Yerin,solo,,,0,0,0,0,0,0,0
8745,Miyuna,solo,,,0,0,0,0,0,0,0
8746,USPEER,group,2025-06-04,,26234,6104067,0,0,0,0,0
8747,Yeowon,solo,,,0,0,0,0,0,0,0
8748,Soee,solo,,,0,0,0,0,0,0,0
8749,Sian,solo,,,0,0,0,0,0,0,0
8750,Seoyu,solo,,,0,0,0,0,0,0,0
8751,Daon,solo,,,0,0,0,0,0,0,0
8752,Chaena,solo,,,0,0,0,0,0,0,0
8753,Roa,solo,,,0,0,0,0,0,0,0
8754,Michi,solo,,,0,0,0,0,0,0,0
8755,Arin,solo,,,0,0,0,0,0,0,0
8756,Katelyn,solo,,,0,0,0,0,0,0,0
8757,Bome,solo,,,0,0,0,0,0,0,0
8758,Seohyeon,solo,,,0,0,0,0,0,0,0
8759,Aurora,solo,,,0,0,0,0,0,0,0
8760,Nahyun,solo,,,0,0,0,0,0,0,0
8761,Re:Hearts,group,2025-06-07,,0,53163,0,0,0,0,0
8762,Soorin,solo,2025-05-22,,0,134566,0,0,0,0,0
8763,DayChild,group,2024-05-06,,0,92051,0,0,0,0,0
8764,Siwoo,solo,,,0,0,0,0,0,0,0
8765,Intae,solo,,,0,0,0,0,0,0,0
8766,Eden,solo,,,0,0,0,0,0,0,0
8767,Yejong,solo,,,0,0,0,0,0,0,0
8768,Sunghoon,solo,,2025,0,0,0,0,0,0,0
8769,Park Boyoung,solo,,,0,5584112,0,0,0,0,0
8770,Park Sejung,solo,2025-01-24,,0,33766,0,0,0,0,0
8771,Martin Smith,group,2016-05-13,,0,474996,41,0,0,0,0
8772,Neat,solo,,,0,0,0,0,0,0,0
8773,Eldon,solo,,,0,0,0,0,0,0,0
8774,In A Minute,group,2025-03-15,,61531,1309627,0,0,0,0,0
8775,R.ef,group,1995-03-14,,0,256853,0,0,0,0,0
8776,Cheolwoo,solo,,,0,0,0,0,0,0,0
8777,Daehyun,solo,,,0,0,0,0,0,0,0
8778,Sungwook,solo,,,0,0,0,0,0,0,0
8779,Bibii the black cat,solo,2013-06-20,,0,782,0,0,0,0,0
8780,Baby DONT Cry,group,2025-06-23,,0,55171844,0,0,0,0,0
8781,Damons year + eAeon,group,,,0,0,0,0,0,0,0
8782,Lexy,solo,2003-10-07,2016,0,2631871,0,0,0,0,0
8783,Eagle Five,group,1998-04-27,1999,0,129754,0,0,0,0,0
8784,Seongjun,solo,,1999,0,0,0,0,0,0,0
8785,Jinhyuk,solo,,1999,0,0,0,0,0,0,0
8786,T.J Yoon,solo,,1999,0,0,0,0,0,0,0
8787,Rich,solo,,1999,0,0,0,0,0,0,0
8788,Ron.E,solo,2001-08-01,,0,1886,0,0,0,0,0
8789,Sangeui,solo,,1998,0,0,0,0,0,0,0
8790,Y2K,group,1999-05-01,2002,0,8857,0,0,0,0,0
8791,Ko Jaegeun,solo,,2002,0,0,0,0,0,0,0
8792,Cozi,solo,,2002,0,60361,0,0,0,0,0
8793,Yuichi,solo,,2002,0,0,0,0,0,0,0
8794,DPR CREAM + DPR ARTIC,group,,,0,2136451,0,0,0,0,0
8795,BE BOYS,group,2025-06-18,,11728,1118427,0,0,0,0,0
8796,Goohyun,solo,,,0,0,0,0,0,0,0
8797,Minjoon,solo,,,0,0,0,0,0,0,0
8798,Yunseo,solo,,,0,0,0,0,0,0,0
8799,Hakseong,solo,,,0,0,0,0,0,0,0
8800,Takuma,solo,,,0,0,0,0,0,0,0
8801,Woncheon,solo,,,0,0,0,0,0,0,0
8802,Hui + Boramiyu,group,,,0,342139,0,0,0,0,0
8803,SMUZ,group,2023-10-11,,0,32234,0,0,0,0,0
8804,ALLDAY PROJECT,group,2025-06-16,,135520,143163411,6226,10,5,2,0
8805,Annie,solo,,,0,0,0,0,0,0,0
8806,Tarzzan,solo,,,0,1086716,0,0,0,0,0
8807,Bailey,solo,,,0,0,0,0,0,0,0
8809,Youngseo,solo,,,0,0,0,0,0,0,0
8810,Choi Seong,solo,2017-03-06,,0,18931,0,0,0,0,0
8811,Ghvstclub,solo,2022-10-17,,0,0,0,0,0,0,0
8812,Girl Hood,group,2014-03-25,2015,0,21429,0,0,0,0,0
8813,Yoojung,solo,,2015,0,0,0,0,0,0,0
8814,Wanghee,solo,,2014,0,0,0,0,0,0,0
8815,Yeeun,solo,,2014,0,0,0,0,0,0,0
8816,Sua,solo,,2015,0,0,0,0,0,0,0
8817,Jihyun,solo,,2015,0,0,0,0,0,0,0
8818,Hyuna,solo,,2015,0,0,0,0,0,0,0
8819,B.Dolls,group,2010-08-27,2011,0,67252,0,0,0,0,0
8820,Sienna,solo,2015-07-28,,0,0,0,0,0,0,0
8822,Hayeon,solo,,2011,0,0,0,0,0,0,0
8823,Seoi,solo,,2019-05,0,0,0,0,0,0,0
8825,Seungjoo,solo,,2010,0,0,0,0,0,0,0
8826,Northfacegawd,solo,2019-11-12,,0,0,0,0,0,0,0
8827,A-Chess,solo,2015-12-04,,0,0,0,0,0,0,0
8828,Don Mills + Northfacegawd + Sokodomo + Khakii + A-Chess,group,,,0,0,0,0,0,0,0
8829,Yihyun,solo,,,0,0,0,0,0,0,0
8830,Kumi,solo,,,0,0,0,0,0,0,0
8831,Mia,solo,,,0,0,0,0,0,0,0
8832,Beni,solo,,,0,0,0,0,0,0,0
8833,OX:N,group,2025-06-20,,0,394761,0,0,0,0,0
8834,O-24,group,1998-11-30,2001,0,441327,0,0,0,0,0
8835,Kahye,solo,,2001,0,0,0,0,0,0,0
8836,Mijung,solo,,2001,0,0,0,0,0,0,0
8837,Minzee,solo,,2001,0,0,0,0,0,0,0
8838,Kidd King,solo,2017-07-17,,0,74696,0,0,0,0,0
8839,SUNNYKEY,group,2023-03-12,,0,93602,0,0,0,0,0
8840,A6P,group,2015-05-20,2016-04,0,679970,0,0,0,0,0
8841,VNT,group,2010-11-04,2011,0,46375,0,0,0,0,0
8842,iLLA,solo,,,0,0,0,0,0,0,0
8843,April Kiss,group,2011-09-01,2012,0,0,0,0,0,0,0
8844,Sumin,solo,,2012,0,0,0,0,0,0,0
8845,Haezn,solo,,2012,0,0,0,0,0,0,0
8846,Julie,solo,,2012,0,0,0,0,0,0,0
8847,Coo.G,solo,,2012,0,0,0,0,0,0,0
8848,Sara,solo,,2012,0,0,0,0,0,0,0
8849,Lize,solo,,2012,0,0,0,0,0,0,0
8850,Oh!Bliss,group,2016-10-17,2018,0,803,0,0,0,0,0
8851,Mei,solo,,2018,0,0,0,0,0,0,0
8852,ChungLyn,solo,,2018,0,0,0,0,0,0,0
8853,Roa,solo,,2018,0,0,0,0,0,0,0
8854,InHwa,solo,,2018,0,0,0,0,0,0,0
8855,Seulbi,solo,,2017,0,0,0,0,0,0,0
8856,LUCKY Girls,group,2016-07-25,2016-08,0,3640,0,0,0,0,0
8857,Harin,solo,,2016,0,0,0,0,0,0,0
8858,Sandy,solo,,2016,0,0,0,0,0,0,0
8859,Actin,solo,,2016,0,0,0,0,0,0,0
8860,Jelly-P,solo,,2016,0,0,0,0,0,0,0
8861,Yaho,solo,,2016,0,0,0,0,0,0,0
8862,COCONA,solo,2022-03-04,,0,52385,0,0,0,0,0
8863,KEN + Youngjae + HUI + Choi Sangyeop,group,2025-06-29,,0,50877,0,0,0,0,0
8864,I-REN,group,2016-08-24,2017,0,129371,0,0,0,0,0
8865,Boyoung,solo,,2017,0,0,0,0,0,0,0
8866,Yoon,solo,,2017,0,0,0,0,0,0,0
8867,Kukhwa,solo,,2017,0,0,0,0,0,0,0
8868,"O3ohn + Car, the Garden",group,2025-07-01,,0,622982,0,0,0,0,0
8869,AHOF,group,2025-07-01,,692888,92007007,0,0,6,0,0
8870,Jeongwoo,solo,,,0,0,0,0,0,0,0
8871,Shuaibo,solo,,,0,0,0,0,0,0,0
8872,Han,solo,,,0,0,0,0,0,0,0
8873,JL,solo,,,0,0,0,0,0,0,0
8874,Juwon,solo,,,0,0,0,0,0,0,0
8875,Chih En,solo,,,0,0,0,0,0,0,0
8876,Daisuke,solo,,,0,0,0,0,0,0,0
8877,Jinee,solo,2021-12-20,,0,19988,0,0,0,0,0
8878,1VERSE,group,2025-07-18,,0,614781,0,0,0,0,0
8879,Hyuk,solo,,,0,0,0,0,0,0,0
8880,Seok,solo,,,0,0,0,0,0,0,0
8881,Nathan,solo,,,0,0,0,0,0,0,0
8882,Kenny,solo,,,0,0,0,0,0,0,0
8883,Aito,solo,,,0,0,0,0,0,0,0
8884,CrazAngel,group,2025-07-10,,0,584225,0,0,0,0,0
8885,Solmi,solo,,,0,0,0,0,0,0,0
8886,Daze,solo,,,0,0,0,0,0,0,0
8887,Shannie,solo,,,0,0,0,0,0,0,0
8888,Ahon,solo,,,0,0,0,0,0,0,0
8889,Henny,solo,,2016,0,0,0,0,0,0,0
8890,KIK,group,2025-06-30,,0,11661,0,0,0,0,0
8891,Bin Yeseo,solo,2024-10-27,,4106,0,0,0,0,0,0
8892,X-UNIT,group,2025-06-26,,20243,359327,0,0,0,0,0
8893,XONIK,group,2025-06-16,,0,35307,0,0,0,0,0
8894,Leejun,solo,,,0,0,0,0,0,0,0
8895,Juchan,solo,,,0,0,0,0,0,0,0
8896,Shuie,solo,,,0,0,0,0,0,0,0
8897,Jung Yonghwa + Yunmin,group,2025-07-11,,0,143967,0,0,0,0,0
8898,EJAE + Rei Ami + Audrey Nuna,group,2025-07-20,,0,1839887468,8624,113,0,2,1
8899,EJAE,solo,2025-10-24,,0,4874224,4728,0,0,0,0
8900,Rei Ami,solo,2019-08-14,,0,0,4297,0,0,0,0
8901,Audrey Nuna,solo,2019-01-18,,0,0,4297,0,0,0,0
8902,Kim Seri + Junhee,group,,,0,0,0,0,0,0,0
8903,Jishu,solo,2015-11-05,,0,5399,0,0,0,0,0
8904,Doha,solo,2025-07-15,,0,107039,0,0,0,0,0
8905,50mang,solo,2021-01-28,,0,79309,0,0,0,0,0
8906,MoonyCuumy,group,2020-06-15,,0,12132,0,0,0,0,0
8907,Dawn,solo,,,0,680514,0,0,0,0,0
8908,Joy Taehwa,solo,,,0,12386,0,0,0,0,0
8909,MiHigh,solo,2021-08-15,,0,251231,0,0,0,0,0
8910,Juhyeon Cho,solo,2019-12-02,,0,109392,0,0,0,0,0
8911,DALNODO + Dawn,group,,,0,0,0,0,0,0,0
8912,DALNODO,solo,,,0,0,0,0,0,0,0
8913,Park An,solo,2021-11-22,,0,0,0,0,0,0,0
8914,50mang + Bean Entertainment,group,,,0,28312,0,0,0,0,0
8915,Bae Yeram,solo,,,0,0,0,0,0,0,0
8916,Gony Slowly,solo,2020-03-16,2024,0,0,0,0,0,0,0
8917,50mang + Gony Slowly,group,,,0,0,0,0,0,0,0
8918,Kim Bona,solo,2022-04-06,,0,0,0,0,0,0,0
8919,Park Beom,solo,,,0,997086,0,0,0,0,0
8920,50mang + Dawn + Seok Woosung,group,,,0,710693,0,0,0,0,0
8921,Seok Woosung,solo,,,0,0,0,0,0,0,0
8922,PK Heman,solo,2007-01-09,,0,259530,0,0,0,0,0
8923,Namkhing,solo,,,0,0,0,0,0,0,0
8924,vangdale,solo,2017-06-05,,0,0,0,0,0,0,0
8925,Haon + vangdale + Sik-K,group,,,0,362077,0,0,0,0,0
8926,A\'ST1,group,2008-04-28,2009-12,0,18669312,0,0,0,0,0
8927,Jungjin,solo,,2009,0,0,0,0,0,0,0
8928,Tomo,solo,,2009,0,0,0,0,0,0,0
8929,Haiming,solo,,2009,0,0,0,0,0,0,0
8930,Inkyu,solo,,2013-02,0,0,0,0,0,0,0
8931,IDID,group,2025-09-15,,449079,13089447,0,0,1,1,0
8932,N.TOP,group,2025-08-06,,0,0,0,0,0,0,0
8933,Chaemin,solo,,,0,0,0,0,0,0,0
8934,Minseo,solo,,,0,0,0,0,0,0,0
8935,Heewoo,solo,,,0,0,0,0,0,0,0
8936,Hyunwoong,solo,,,0,0,0,0,0,0,0
8937,Kanghyun,solo,,,0,0,0,0,0,0,0
8938,A4,group,1999-05-06,2001,0,12296,0,0,0,0,0
8939,Mellow Kitchen,solo,,,0,0,0,0,0,0,0
8940,Choi,solo,,,0,0,0,0,0,0,0
8941,Kiel,solo,,,0,0,0,0,0,0,0
8942,Devin,solo,,,0,0,0,0,0,0,0
8943,Jay Lee,solo,,2001,0,0,0,0,0,0,0
8944,Steve,solo,,2001,0,0,0,0,0,0,0
8945,Austin,solo,,2001,0,0,0,0,0,0,0
8946,W!TCHX,group,2024-10-31,,0,58305,0,0,0,0,0
8947,Hayun,solo,,,0,0,0,0,0,0,0
8948,Delispice,group,1997-08-01,,0,2695881,0,0,0,0,0
8949,XngHan&Xoul,group,2025-07-31,,103748,2651124,0,0,0,0,0
8950,Yul,solo,,,0,0,0,0,0,0,0
8951,Kyohong,solo,,,0,0,0,0,0,0,0
8952,Andrew Choi,solo,2013-05-27,,0,0,3105,0,0,0,0
8953,Neckwav,solo,,,0,0,2674,0,0,0,0
8954,SamUIL Lee,solo,,,0,0,2674,0,0,0,0
8955,Danny Chung,solo,,,0,0,2674,0,0,0,0
8956,Danny Chung + Andrew Choi + Neckwav + Kevin Woo + SamUIL Lee,group,,,0,1073833575,5371,54,0,0,0
8957,EJAE + Andrew Choi,group,,,0,159330801,868,20,0,0,0
8958,Rainbow18,group,2025-08-07,,0,43462,0,0,0,0,0
8959,Heyoon,solo,2024-11-13,,0,4377957,0,0,0,0,0
8960,Ailee + Maboos + Chakun + Feeldog,group,,,0,0,0,0,0,0,0
8961,idntt,group,2025-08-11,,343832,60156386,0,0,0,0,0
8962,CORTIS,group,2025-08-18,,1194968,105675422,377,2,0,1,0
8964,DinDin + Hayoung,group,,,0,787696,0,0,0,0,0
8965,Ranui,solo,2018-07-12,,0,3938,0,0,0,0,0
8966,Yoon Sang + Kim Sungkyu,group,,,0,0,0,0,0,0,0
8967,Seovin,solo,,,0,0,0,0,0,0,0
8968,Jinyul,solo,,,0,0,0,0,0,0,0
8969,Seoha,solo,,,0,0,0,0,0,0,0
8970,Koyote + NRG,group,,,0,0,0,0,0,0,0
8971,LPG,group,2005-08-10,2016,0,10758,0,0,0,0,0
8972,Hanyoung,solo,,2008,0,0,0,0,0,0,0
8973,Sooah,solo,2008-07-17,,0,0,0,0,0,0,0
8974,Yeonoh,solo,,2008,0,0,0,0,0,0,0
8975,BURVEY,group,2025-04-24,,0,5329768,0,0,0,0,0
8976,Youyi,solo,,,0,0,0,0,0,0,0
8977,Yooran,solo,,,0,0,0,0,0,0,0
8978,Jua,solo,,,0,0,0,0,0,0,0
8979,Juha,solo,,,0,0,0,0,0,0,0
8980,Seoyun,solo,,,0,0,0,0,0,0,0
8981,Lee Jinjae + Lee Hyunseok,group,2025-08-21,,0,5760,0,0,0,0,0
8982,Pabllo Vittar + Nmixx,group,2025-08-22,,0,5724036,0,0,0,0,0
8983,Kim Dohun,solo,,,0,0,0,0,0,0,0
8984,Kim Heeju,solo,,,0,0,0,0,0,0,0
8985,Choi Taein,solo,,,0,0,0,0,0,0,0
8986,Lee Jaeyoung,solo,,,0,0,0,0,0,0,0
8987,Kim Juho,solo,,,0,0,0,0,0,0,0
8988,Nam Jiwoon,solo,,,0,0,0,0,0,0,0
8989,Lee Hwanhee,solo,,,0,0,0,0,0,0,0
8990,HwangBo MinGyeol,solo,,2025,0,0,0,0,0,0,0
8991,Martin,solo,,,0,0,0,0,0,0,0
8992,Juhoon,solo,,,0,0,0,0,0,0,0
8993,Seonghyeon,solo,,,0,0,0,0,0,0,0
8994,Keonho,solo,,,0,0,0,0,0,0,0
8995,MADEIN S,group,2025-08-14,,35587,6097334,0,0,0,0,0
8996,ZOONIZINI,group,2025-08-13,,30000,899085,0,0,0,0,0
8997,Jang Yonghoon,solo,,,0,0,0,0,0,0,0
8998,Kim Minjae,solo,,,0,0,0,0,0,0,0
8999,Park Wonbin,solo,,,0,0,0,0,0,0,0
9000,Chu Yoochan,solo,,,0,0,0,0,0,0,0
9001,Park Seonghyeon,solo,,,0,0,0,0,0,0,0
9002,Baek Junhyuk,solo,,,0,0,0,0,0,0,0
9003,Jeong Semin,solo,,,0,0,0,0,0,0,0
9010,Park Dahye,solo,,,0,0,0,0,0,0,0
9011,Ashatree,group,2022-05-14,,0,1687452,0,0,0,0,0
9012,Bang Taeyeon,solo,,,0,0,0,0,0,0,0
9013,Jiwon,solo,,,0,0,0,0,0,0,0
9014,Ashatree + Jeon Gunho + Lee Yeeun,group,,,0,0,1957,0,0,0,0
9015,Lee Yeeun,solo,,,0,0,0,0,0,0,0
9016,DIVA-X,group,2025-06-20,,0,56162,0,0,0,0,0
9017,Daisy,solo,,,0,0,0,0,0,0,0
9018,Chae Chae,solo,,,0,0,0,0,0,0,0
9019,Hayan,solo,,,0,0,0,0,0,0,0
9020,Usin,solo,,,0,0,0,0,0,0,0
9021,Yuri,solo,,,0,0,0,0,0,0,0
